Series 1: 
0.340425531914894,11.4698795180723
0.680851063829787,11.0060240963855
1.19148936170213,10.5421686746988
1.53191489361702,10.078313253012
2.04255319148936,9.53012048192771
2.5531914893617,9.10843373493976
2.8936170212766,8.7710843373494
3.40425531914894,8.39156626506024
4.25531914893617,7.8855421686747
4.93617021276596,7.37951807228916
6.63829787234043,6.62048192771084
7.48936170212766,6.24096385542169
9.02127659574468,5.65060240963855
10.2127659574468,5.18674698795181
12.5957446808511,4.68072289156626
14.6382978723404,4.21686746987952
17.3617021276596,3.79518072289157
21.1063829787234,3.28915662650602
26.0425531914894,2.78313253012048
30.6382978723404,2.53012048192771
34.8936170212766,2.23493975903614
39.8297872340426,2.02409638554217
43.2340425531915,1.89759036144578
46.6382978723404,1.7289156626506
51.5744680851064,1.60240963855422
55.1489361702128,1.47590361445783
59.4042553191489,1.39156626506024
62.468085106383,1.39156626506024
65.0212765957447,1.30722891566265
69.6170212765958,1.22289156626506
72.5106382978723,1.18072289156627
76.0851063829787,1.13855421686747
77.4468085106383,1.09638554216867

