Series 1: 
1.32315428057966E-06,0.0558665539934143
1.5374983748894E-06,0.049363333843341
2.21853238585088E-06,0.0409462351621578
2.89672867520891E-06,0.0350518971122704
3.53833062524343E-06,0.0309573060597665
5.1047802297339E-06,0.0272988847351118
7.00715530975284E-06,0.0226545460814763
9.61767733456847E-06,0.0193843815746261
1.41119279144788E-05,0.0155922334852518
1.84274240377031E-05,0.0129455276346639
2.74876183045191E-05,0.011068312109902
3.64898205092225E-05,0.00976782983954327
6.11722626603751E-05,0.00761083713499756
8.82611166076606E-05,0.00650920646677746
0.00012735632687712,0.00539930101871883
0.000180780478557941,0.0040865389932594
0.00030303871421201,0.00328303955800883
0.000437160101640628,0.00298499759017195
0.000542995399779063,0.00255648061145581
0.000758114122794352,0.00187690146609225
0.000941258792579627,0.00187314163971075
0.00129192560392609,0.0016027552331831
0.00180284560094446,0.00141378355362241
0.00260163206498163,0.00113738184956172
0.00273507049688451,0.00110260308080432

